,URL,MEAN_N_SEASONS_X_TEAM,N_TEAMS,N_NBA_CHAMPION,N_POSITIONS,COMMON_POSITION,MEAN_G_2S,MEAN_GS_2S,MEAN_FG%_PER_GAME_2S,MEAN_3P_PER_GAME_2S,MEAN_3P%_PER_GAME_2S,MEAN_FT%_PER_GAME_2S,MEAN_ORB_PER_GAME_2S,MEAN_AST_PER_GAME_2S,MEAN_FTr_2S,MEAN_ORB%_2S,MEAN_DRB%_2S,MEAN_STL%_2S,MEAN_TOV%_2S,MEAN_USG%_2S,MEAN_OWS_2S,MEAN_DBPM_2S,MEAN_OFF_TEAM_RTG_2S,MEAN_DEFF_TEAM_RTG_2S,MEAN_W/L%_TEAM_SGFCT,ALL_STAR,ROY,HALL_OF_FAME,DRAFT_PICK,AGE_ENTRANCE,IS_ACTIVE,N_PLAYOFFS,MEAN_G_PLAYOFF_1stPO,MEAN_GS_PLAYOFF_1stPO,MEAN_FG%_PER_GAME_PLAYOFF_1stPO,MEAN_FT%_PER_GAME_PLAYOFF_1stPO,MEAN_3P%_PER_GAME_PLAYOFF_1stPO,MEAN_FTr_PLAYOFF_1stPO,MEAN_ORB%_PLAYOFF_1stPO,MEAN_DRB%_PLAYOFF_1stPO,MEAN_AST%_PLAYOFF_1stPO,MEAN_STL%_PLAYOFF_1stPO,MEAN_BLK%_PLAYOFF_1stPO,MEAN_TOV%_PLAYOFF_1stPO,MEAN_USG%_PLAYOFF_1stPO,MEAN_OWS_PLAYOFF_1stPO,MEAN_OBPM_PLAYOFF_1stPO,MEAN_DBPM_PLAYOFF_1stPO
701,/players/l/lynchge01.html,2.4,5,0,2,SF,63.5,30.5,0.488,0.05,0.0715,0.6585,2.2,1.25,0.291,10.85,12.45,2.8,14.95,17.9,1.2,-0.35,106.94999999999999,109.35,0.5104285714285715,0,0,0,12,24,0,8,10.0,0.0,0.469,0.65,0.2,0.625,10.8,14.9,9.3,3.2,0.0,18.1,17.1,0.0,-1.6,1.9
702,/players/l/lynchke01.html,2.0,1,0,1,SG,47.5,5.5,0.4625,0.05,0.1875,0.7225,0.4,1.05,0.425,4.05,7.3,1.85,19.700000000000003,13.45,-0.15,0.04999999999999999,108.3,110.30000000000001,0.4575,0,0,0,28,24,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,5.3,2.2
703,/players/m/maccuto01.html,2.0,2,0,1,C,59.5,4.5,0.571,0.0,0.0,0.5775,1.0,0.2,0.346,11.600000000000001,19.6,0.8500000000000001,11.75,17.9,1.15,0.6000000000000001,102.55,99.45,0.6094999999999999,0,0,0,47,24,0,3,5.0,0.0,0.667,0.667,0.0,2.0,14.0,30.4,0.0,0.0,0.0,0.0,10.8,0.1,4.8,-1.1
704,/players/m/machasc01.html,1.0,2,0,1,PG,5.0,0.0,0.5835,0.15,0.5,1.0,0.0,0.9,0.25,0.0,2.65,3.5999999999999996,26.9,22.5,0.0,-0.09999999999999987,108.75,107.8,0.5,0,0,0,-100,23,0,1,5.0,0.0,0.5,0.5,0.0,1.0,0.0,13.4,18.7,0.0,0.0,25.8,21.6,0.0,-5.6,-5.7
705,/players/m/macksa01.html,1.5,6,0,1,SF,35.5,10.0,0.41000000000000003,0.9,0.268,0.812,0.55,1.45,0.326,5.25,11.25,1.9500000000000002,10.850000000000001,22.35,0.6,-0.85,109.44999999999999,107.1,0.5024,0,0,0,-100,23,0,2,6.0,0.0,0.333,0.0,0.222,0.2,0.0,23.1,3.3,1.1,0.0,10.9,17.8,-0.1,-4.7,-1.6
706,/players/m/macksh01.html,1.875,8,0,3,PG,47.5,1.5,0.43000000000000005,0.4,0.3265,0.6375,0.15000000000000002,2.1,0.1975,1.25,10.85,1.9,18.35,17.7,0.15000000000000002,-0.39999999999999997,102.05,104.75,0.5004,0,0,0,34,22,0,4,4.0,0.0,0.444,0.0,0.4,0.0,14.6,20.4,63.8,0.0,0.0,0.0,19.4,0.1,14.0,0.3
707,/players/m/maggeco01.html,2.3333333333333335,6,0,3,SF,73.0,7.0,0.47,0.1,0.243,0.7625,1.4500000000000002,1.0,0.5740000000000001,8.7,15.450000000000001,1.15,16.9,23.3,1.9500000000000002,-1.0,101.85,103.1,0.3841,0,0,0,13,21,0,1,12.0,2.0,0.467,0.91,0.333,0.549,3.0,29.4,9.4,1.2,1.3,14.6,27.5,0.6,1.2,1.0
708,/players/m/majerda01.html,4.666666666666667,3,0,2,SG,63.5,14.0,0.4215,0.4,0.2835,0.688,1.55,2.5,0.33299999999999996,6.3,12.1,2.1,9.1,16.1,1.75,1.2000000000000002,113.1,105.95,0.6628333333333334,3,0,0,14,24,0,13,12.0,0.0,0.438,0.792,0.286,0.333,6.2,10.4,5.2,1.7,0.7,8.3,19.8,0.4,-0.3,0.2
709,/players/m/makerth01.html,1.75,4,0,3,C,65.5,23.0,0.435,0.45,0.33799999999999997,0.6759999999999999,0.85,0.5,0.2825,7.75,14.649999999999999,1.2,9.35,16.2,0.55,-0.65,109.44999999999999,109.69999999999999,0.5364,0,0,0,10,20,0,3,6.0,6.0,0.387,0.818,0.2,0.355,7.7,12.3,16.6,2.3,9.1,18.2,18.0,0.0,-2.7,4.5
710,/players/m/malonka01.html,9.5,2,0,1,PF,81.5,79.0,0.504,0.0,0.0,0.5395,2.75,2.4,0.3895,8.9,22.4,1.85,15.7,25.200000000000003,-0.29999999999999993,0.25,104.15,104.15,0.6370588235294118,14,0,1,13,23,0,19,4.0,4.0,0.528,0.423,0.0,0.361,4.2,19.3,4.4,2.9,0.0,6.7,27.0,0.1,-1.4,0.2
711,/players/m/malonma01.html,2.0,3,0,1,PG,80.0,80.0,0.4245,1.75,0.384,0.798,0.2,3.25,0.14200000000000002,0.95,6.55,1.65,15.2,14.850000000000001,2.55,-0.6,108.25,106.3,0.42674999999999996,0,0,0,-100,26,0,2,16.0,16.0,0.399,0.667,0.398,0.137,0.2,3.9,15.5,1.0,0.4,19.0,17.6,0.1,-0.5,-1.5
712,/players/m/mannida01.html,2.125,8,0,1,PF,48.5,30.0,0.5135000000000001,0.0,0.1,0.754,2.35,2.85,0.368,7.550000000000001,12.600000000000001,2.0,17.35,21.15,1.45,-0.1,102.4,108.80000000000001,0.49429999999999996,2,0,0,1,23,0,9,5.0,5.0,0.568,0.645,0.333,0.383,8.8,8.1,12.5,1.4,1.4,12.1,25.1,0.4,3.5,0.1
713,/players/m/manniri01.html,1.3333333333333333,3,0,1,PF,27.5,1.0,0.41200000000000003,0.05,0.25,0.643,0.6,0.15000000000000002,0.14750000000000002,7.4,14.399999999999999,0.8,9.95,20.85,-0.25,-2.9,100.75,109.95,0.17900000000000002,0,0,0,40,26,0,1,3.0,0.0,0.222,0.833,0.0,0.667,15.9,6.7,8.1,0.0,3.9,0.0,26.7,0.0,-3.4,-3.6
714,/players/m/mannte01.html,3.0,1,0,2,SF,54.0,8.0,0.48850000000000005,0.4,0.384,0.7484999999999999,0.5,1.4500000000000002,0.3055,4.0,14.350000000000001,1.25,12.9,13.85,1.4,0.75,115.75,109.4,0.5825,0,0,0,48,24,1,2,13.0,0.0,0.4,0.0,0.0,0.0,0.0,29.3,4.8,1.8,0.0,28.6,11.4,-0.1,-8.1,1.3
715,/players/m/marbust01.html,3.4,5,0,1,PG,74.5,72.5,0.4115,1.35,0.3335,0.729,0.75,8.2,0.3755,2.45,6.4,1.6,16.1,24.15,3.35,-2.15,106.65,107.1,0.42391666666666666,2,0,0,4,20,0,5,3.0,3.0,0.4,0.6,0.3,0.154,1.7,11.5,32.2,0.9,0.0,11.5,30.4,0.0,1.1,-4.0
716,/players/m/marcisa01.html,1.75,4,0,2,SG,62.5,6.5,0.51,0.05,0.21150000000000002,0.7555000000000001,1.05,1.65,0.6990000000000001,5.65,7.85,2.7,14.7,21.35,2.45,-0.25,110.75,111.44999999999999,0.5660000000000001,0,0,1,-100,26,0,3,9.0,0.0,0.5,0.897,0.0,0.464,4.5,8.6,18.8,2.6,0.3,12.2,24.1,0.4,2.3,0.2
717,/players/m/marjabo01.html,1.8333333333333333,6,0,1,C,44.5,2.0,0.5740000000000001,0.0,0.0,0.7865,1.35,0.35,0.547,16.7,29.35,1.1,8.75,24.05,1.75,0.25,108.15,103.05,0.6111428571428571,0,0,0,-100,28,1,5,7.0,0.0,0.667,0.889,0.0,0.75,11.7,25.9,11.6,0.0,3.7,15.8,21.0,0.2,0.3,2.5
718,/players/m/marshdo02.html,2.5,2,0,1,SF,45.0,0.0,0.33899999999999997,0.4,0.306,0.6665,0.35,0.30000000000000004,0.4265,5.45,11.35,2.35,11.25,20.85,-0.1,-0.5,107.25,104.55000000000001,0.573,0,0,0,39,24,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2,-5.1
719,/players/m/marshna01.html,2.0,1,0,1,SF,43.5,7.0,0.3985,0.65,0.27449999999999997,0.7515000000000001,0.6,1.95,0.3525,3.9499999999999997,18.3,2.0,13.25,18.8,0.1,0.15000000000000002,112.75,113.4,0.435,0,0,0,-100,23,1,1,6.0,0.0,0.7,1.0,0.0,0.4,5.9,6.8,13.0,0.9,1.5,20.3,11.3,0.1,1.4,1.6
720,/players/m/martica01.html,1.5714285714285714,7,0,1,SF,25.5,1.5,0.366,0.6,0.32499999999999996,0.8,0.7999999999999999,0.65,0.273,5.199999999999999,12.3,1.5,10.3,18.0,0.0,-0.6,106.2,104.94999999999999,0.37399999999999994,0,0,0,-100,25,0,1,3.0,0.0,0.667,0.0,0.0,0.0,7.2,16.2,0.0,7.1,0.0,25.0,12.4,0.0,-1.2,5.4
721,/players/m/martica02.html,1.5,2,0,1,SF,35.5,2.0,0.4075,0.8500000000000001,0.3945,0.7255,0.6,1.3,0.25,3.65,12.4,2.05,12.15,15.85,-0.05000000000000002,0.4,108.6,113.05,0.552,0,0,0,-100,25,1,1,15.0,0.0,0.391,0.333,0.276,0.087,5.8,12.7,3.3,2.8,1.2,8.9,19.3,-0.2,-2.8,0.2
722,/players/m/martida01.html,2.142857142857143,7,0,1,PG,46.5,12.5,0.40700000000000003,0.25,0.237,0.8594999999999999,0.35,3.8,0.30500000000000005,1.9000000000000001,7.25,2.3,19.85,19.35,-0.2,-1.05,104.5,111.15,0.334,0,0,0,-100,24,0,5,3.0,3.0,0.44,0.667,0.556,0.36,1.4,1.8,31.4,0.0,0.0,6.5,19.4,0.2,4.0,-3.1
723,/players/m/martife01.html,1.0,1,0,1,C,24.0,0.0,0.29,0.0,0.0,0.364,0.3,0.4,0.355,6.3,15.0,2.2,35.8,15.0,-0.6,-0.9,111.5,108.6,0.598,0,0,0,-100,25,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,-26.4,-16.7
724,/players/m/martija01.html,2.0,2,0,1,PF,34.5,1.5,0.42500000000000004,0.1,0.18,0.763,1.2,0.4,0.4325,9.8,20.0,1.35,12.8,17.799999999999997,0.15,-1.2,106.55000000000001,107.44999999999999,0.396,0,0,0,25,22,0,3,2.0,0.0,0.375,0.5,0.0,0.75,8.7,8.9,3.6,3.5,0.0,22.0,13.6,-0.1,-4.6,-1.3
725,/players/m/martije02.html,1.0,2,0,1,PG,9.0,0.0,0.363,0.44999999999999996,0.264,0.493,0.15000000000000002,1.2,0.20800000000000002,2.0,8.399999999999999,3.3,10.45,25.299999999999997,-0.1,0.29999999999999993,107.35,111.95,0.396,0,0,0,-100,24,0,1,3.0,0.0,0.286,1.0,0.6,0.071,0.0,12.1,24.4,0.0,3.6,12.2,25.1,-0.1,-2.4,-4.4
726,/players/m/martike01.html,3.0,5,0,2,PF,70.5,70.5,0.454,0.1,0.1575,0.654,1.75,2.25,0.2625,5.85,15.7,1.85,13.75,21.15,0.09999999999999998,0.8999999999999999,102.0,102.5,0.5807272727272728,1,0,0,1,24,0,11,20.0,20.0,0.424,0.691,0.222,0.362,4.3,13.3,13.4,1.7,2.7,12.9,24.0,0.0,-1.2,0.9
727,/players/m/martike02.html,2.6666666666666665,6,0,2,SG,58.5,20.5,0.4325,0.5,0.2845,0.751,0.7,0.9,0.4385,5.35,9.7,1.65,12.85,16.75,1.75,-0.55,108.6,106.6,0.457,0,0,0,26,22,0,3,6.0,1.0,0.407,1.0,0.316,0.537,5.8,14.3,2.5,0.8,0.9,2.9,16.4,0.6,3.6,-1.5
728,/players/m/martima01.html,2.0,1,0,1,SF,34.5,0.0,0.3775,0.05,0.225,0.556,0.4,0.65,0.4165,6.8999999999999995,10.100000000000001,2.05,14.6,24.75,-0.35,-1.45,109.69999999999999,108.25,0.555,0,0,0,16,23,0,2,3.0,0.0,0.414,0.583,0.0,0.414,6.5,10.4,26.4,0.0,1.0,12.7,27.1,-0.1,-2.3,-2.0
729,/players/m/mashbja01.html,2.6,5,0,1,SF,79.5,76.5,0.42100000000000004,1.25,0.306,0.719,1.45,3.55,0.35150000000000003,3.95,9.25,1.5,12.45,27.6,2.4,-1.85,104.0,110.1,0.44999999999999996,1,0,0,4,22,0,7,17.0,17.0,0.387,0.65,0.355,0.238,4.7,12.7,12.7,1.7,0.3,13.9,18.7,-0.2,-1.0,1.4
730,/players/m/masonan01.html,2.1666666666666665,6,0,3,PF,12.0,0.0,0.425,0.0,0.0,0.675,0.75,0.15,1.1875,11.25,17.1,1.45,9.55,17.0,-0.05,-1.35,102.95,111.65,0.6176363636363637,1,0,0,53,24,0,10,12.0,0.0,0.442,0.786,0.0,0.651,11.7,20.6,5.4,0.4,2.0,16.6,10.7,0.2,-1.4,1.5
731,/players/m/masonde01.html,2.4,5,0,2,SF,76.5,17.0,0.4475,0.2,0.27,0.792,1.05,1.1,0.2575,5.05,12.850000000000001,1.4,10.3,17.3,2.0,-0.95,107.25,105.6,0.462,0,0,0,17,24,0,3,5.0,5.0,0.421,0.588,0.333,0.298,2.7,15.4,7.4,1.1,0.8,7.2,16.5,0.0,-1.2,-1.5
732,/players/m/masonfr01.html,1.3333333333333333,3,0,1,PG,45.0,1.0,0.39949999999999997,0.5,0.2895,0.7505,0.4,2.5,0.32,2.3499999999999996,10.55,1.7,14.35,22.200000000000003,0.0,-1.15,107.05000000000001,111.3,0.40249999999999997,0,0,0,34,24,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,0.0,0.0,0.0,0.0,0.0,4.4,0.0
733,/players/m/masonro01.html,1.5,8,0,3,SG,21.5,1.5,0.34099999999999997,0.45,0.333,0.9319999999999999,0.05,0.85,0.14450000000000002,1.15,10.1,1.8,14.649999999999999,16.6,-0.15,-0.15000000000000002,101.15,104.65,0.485,0,0,0,31,23,0,5,4.0,0.0,0.438,0.833,0.5,0.375,0.0,4.4,3.0,1.0,0.0,13.9,18.3,0.1,-1.8,-1.1
734,/players/m/mathega01.html,1.5,2,0,1,SG,41.0,12.0,0.419,1.15,0.39849999999999997,0.898,0.3,0.5,0.504,2.2,8.1,1.4500000000000002,6.8,13.0,1.15,-0.3,111.05000000000001,114.25,0.358,0,0,0,-100,24,1,1,3.0,0.0,0.0,0.8,0.0,1.25,0.0,13.3,0.0,0.0,0.0,0.0,15.3,0.0,-11.1,-2.7
735,/players/m/matthwe02.html,2.0,8,0,3,SG,82.0,58.5,0.46599999999999997,1.35,0.39449999999999996,0.8365,0.6,1.75,0.332,2.5,8.85,1.8,11.75,18.9,3.8,-0.05,109.75,106.05,0.526,0,0,0,-100,24,1,8,10.0,10.0,0.386,0.813,0.357,0.475,3.1,10.9,6.7,2.5,1.1,10.9,16.5,0.3,-1.0,0.6
736,/players/m/maxeyty01.html,2.0,1,0,2,PG,68.0,41.0,0.47350000000000003,1.15,0.364,0.8685,0.25,3.15,0.20500000000000002,1.2000000000000002,9.850000000000001,1.15,7.8,21.6,3.1,-0.6,113.35,109.19999999999999,0.622,0,0,0,21,21,1,2,12.0,0.0,0.439,0.636,0.333,0.333,0.7,14.3,14.7,0.9,3.1,6.2,22.3,0.0,-2.0,0.8
737,/players/m/maxieja01.html,3.3333333333333335,3,0,2,PF,46.5,4.0,0.46299999999999997,0.0,0.0,0.4295,0.9,0.15000000000000002,0.6505000000000001,10.0,12.2,1.5499999999999998,13.649999999999999,21.9,-0.05000000000000002,-1.15,109.85,103.65,0.459,0,0,0,26,23,0,3,14.0,0.0,0.667,0.522,0.0,0.697,8.9,18.1,2.6,1.5,5.0,14.0,16.5,0.3,0.8,3.1
738,/players/m/maynoer01.html,1.8333333333333333,6,0,3,PG,53.5,2.0,0.40449999999999997,0.25,0.259,0.74,0.35,3.2,0.222,2.7,9.25,1.7000000000000002,16.75,19.4,0.25,-0.25,109.2,104.4,0.5723333333333334,0,0,0,20,23,0,2,6.0,0.0,0.3,0.818,0.167,0.55,1.4,11.8,21.1,0.7,1.1,16.8,17.9,-0.1,-3.3,-1.5
739,/players/m/mayooj01.html,2.6666666666666665,3,0,1,SG,82.0,82.0,0.448,1.75,0.3835,0.8440000000000001,0.7,3.1,0.22,2.25,9.75,1.6,12.850000000000001,22.6,2.9,-1.1,105.9,109.7,0.4494285714285714,0,0,0,3,22,0,3,13.0,2.0,0.388,0.793,0.408,0.216,3.1,10.1,14.5,1.6,0.9,10.4,20.6,0.3,-0.3,0.9
740,/players/m/mayssk01.html,2.0,1,0,1,SG,30.5,2.5,0.47450000000000003,0.35,0.33499999999999996,0.8845000000000001,0.25,0.75,0.198,3.35,9.95,2.1,10.2,17.3,0.35,-0.050000000000000044,116.1,114.1,0.5465,0,0,0,50,24,1,2,7.0,0.0,0.8,0.0,0.0,0.0,0.0,12.7,10.2,5.8,0.0,16.7,15.6,0.0,0.8,6.0
741,/players/m/maystr01.html,1.5,2,0,1,PG,33.0,27.5,0.4175,1.3,0.4325,0.885,0.65,2.25,0.3,3.0,5.05,0.95,16.15,22.05,0.4,-2.05,104.65,109.0,0.4145,0,0,0,14,23,0,1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,20.0,10.9,0.0,-7.6,-4.2
742,/players/m/mbahalu01.html,2.0,7,0,3,PF,77.5,57.0,0.471,0.05,0.1765,0.714,2.3,1.1,0.3755,10.0,16.0,1.9,14.45,13.2,1.5,1.15,105.80000000000001,105.5,0.4918181818181818,0,0,0,37,23,0,5,7.0,7.0,0.52,0.6,0.0,0.4,9.4,16.1,5.0,0.6,0.0,10.6,17.6,0.2,-1.0,-0.2
743,/players/m/mccanbo01.html,1.0,5,0,2,SF,18.0,0.0,0.36350000000000005,0.0,0.0,0.5825,0.45,0.4,0.5305,9.0,15.0,2.0,16.700000000000003,19.55,-0.1,0.14999999999999997,107.35,106.25,0.354,0,0,0,32,26,0,1,1.0,0.0,0.5,0.0,0.0,0.0,9.2,8.5,0.0,0.0,5.1,25.0,29.7,-0.1,-6.4,-2.7
744,/players/m/mccanme01.html,1.0,1,0,1,SF,13.0,0.0,0.308,0.0,0.0,0.75,0.1,0.2,0.308,1.8,8.5,2.3,3.3,20.0,-0.1,-0.4,114.0,107.0,0.768,0,0,0,-100,23,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2,-1.0
745,/players/m/mccarwa01.html,3.0,4,0,2,PF,58.5,32.0,0.393,0.39999999999999997,0.2975,0.6565,0.95,1.3,0.236,5.85,10.7,2.15,16.65,19.799999999999997,0.2,0.8999999999999999,103.5,103.2,0.5054285714285714,0,0,0,19,23,0,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,24.3,0.0,24.2,19.2
746,/players/m/mccasam01.html,1.0,4,0,1,C,22.0,0.5,0.3605,0.0,0.0,0.5645,0.4,0.25,0.453,8.3,17.2,1.8,20.8,21.5,-0.3,0.4,106.05,102.85,0.5545,0,0,0,49,24,0,1,2.0,0.0,0.667,0.333,0.0,1.0,0.0,49.7,42.6,0.0,0.0,0.0,30.7,0.0,9.1,5.9
747,/players/m/mcclesh01.html,1.0,1,0,1,SG,30.0,3.0,0.4,0.2,0.233,0.852,0.1,0.5,0.36,1.6,11.7,1.4,5.4,14.0,0.3,-0.1,111.2,109.3,0.598,0,0,0,-100,25,0,1,7.0,0.0,0.556,1.0,0.4,0.222,0.0,13.6,0.0,0.0,0.0,9.2,27.6,0.0,6.0,-0.5
748,/players/m/mccloge01.html,2.3333333333333335,6,0,1,SF,59.0,0.0,0.34299999999999997,0.44999999999999996,0.33599999999999997,0.7825,0.4,1.5,0.136,3.75,8.35,2.05,19.35,19.0,-0.8500000000000001,-1.25,111.6,111.75,0.4394,0,0,0,7,23,0,5,1.0,0.0,0.5,0.0,0.0,0.0,32.1,0.0,0.0,0.0,0.0,33.3,35.5,0.0,-11.5,-5.7
749,/players/m/mccolcj01.html,3.6666666666666665,3,0,1,SG,50.0,1.5,0.426,0.8500000000000001,0.3855,0.6875,0.2,0.85,0.1955,1.6,8.75,1.9,13.100000000000001,20.7,0.24999999999999997,0.10000000000000003,109.85,105.55000000000001,0.5655714285714286,0,0,0,10,23,1,9,6.0,0.0,0.091,1.0,0.0,0.182,0.0,4.5,0.0,0.0,0.0,7.8,23.6,-0.2,-12.5,-5.3
750,/players/m/mccontj01.html,3.5,2,0,1,PG,81.0,34.0,0.4655,0.25,0.274,0.7225,0.5,5.55,0.132,2.4,12.75,3.0,22.45,15.7,1.0,0.65,101.0,109.05000000000001,0.4678333333333333,0,0,0,-100,24,1,3,10.0,2.0,0.694,0.6,0.667,0.139,4.1,14.0,23.3,1.9,0.0,13.6,12.0,0.4,1.7,2.7
751,/players/m/mcdanja02.html,2.0,1,0,1,PF,66.5,29.0,0.4535,1.1,0.3405,0.7015,0.9500000000000001,1.1,0.1255,4.0,13.3,1.25,11.100000000000001,13.65,0.6,-0.15000000000000002,111.9,113.35,0.44000000000000006,0,0,0,28,21,1,1,6.0,0.0,0.529,0.833,0.5,0.353,4.5,9.7,5.0,0.7,7.2,13.3,14.9,0.2,1.8,2.3
752,/players/m/mcdankj01.html,1.75,4,0,2,SF,57.0,15.0,0.3975,0.75,0.29,0.754,1.1,1.25,0.3095,5.0,11.350000000000001,1.65,17.75,19.25,-0.8500000000000001,0.3,100.1,104.65,0.45133333333333336,0,0,0,32,22,0,1,4.0,0.0,0.308,0.0,0.333,0.0,2.9,19.8,5.2,0.0,7.6,0.0,15.7,0.0,-1.4,0.2
753,/players/m/mcdanxa01.html,2.8,5,0,2,SF,82.0,81.0,0.4995,0.0,0.20700000000000002,0.6915,3.9,2.45,0.28,12.6,14.399999999999999,1.8,13.75,25.15,3.4,-0.95,108.30000000000001,108.15,0.5310909090909091,1,0,0,4,23,0,7,14.0,14.0,0.488,0.607,0.2,0.22,10.1,15.2,12.3,2.0,1.1,13.1,24.7,0.0,0.4,-0.7
754,/players/m/mcderdo01.html,1.7142857142857142,7,0,2,SF,58.5,2.0,0.42700000000000005,0.8999999999999999,0.371,0.762,0.35,0.44999999999999996,0.135,2.1,10.5,0.5,10.1,17.8,0.9,-1.9,106.25,105.4,0.5301111111111111,0,0,0,11,23,1,4,3.0,0.0,0.333,1.0,0.5,0.667,11.2,10.8,16.2,0.0,0.0,20.5,22.2,0.0,4.1,-0.2
755,/players/m/mcdonbe01.html,2.0,2,0,2,PF,42.0,17.0,0.46950000000000003,0.0,0.0625,0.6285000000000001,0.85,0.8500000000000001,0.122,5.75,9.9,1.1,12.1,12.1,0.1,-0.8500000000000001,107.2,109.75,0.378,0,0,0,50,24,0,2,5.0,0.0,0.091,0.0,0.0,0.0,4.7,10.9,23.3,2.2,0.0,0.0,10.1,-0.1,-6.3,-0.6
756,/players/m/mcdyean01.html,2.8333333333333335,6,0,2,PF,75.0,74.0,0.474,0.05,0.0855,0.6955,2.55,1.2,0.30500000000000005,9.3,17.1,1.25,13.25,24.5,0.45,-0.7,104.85,109.65,0.5535384615384615,1,0,0,2,22,0,8,4.0,4.0,0.477,0.643,0.0,0.215,12.8,29.5,4.9,0.7,3.3,6.6,23.5,0.2,3.1,-1.4
757,/players/m/mcgratr01.html,2.4285714285714284,7,0,2,SG,56.5,9.5,0.443,0.2,0.28500000000000003,0.719,2.0,1.9,0.3435,11.0,16.45,2.35,13.95,20.5,1.55,0.20000000000000007,101.6,107.45,0.5041818181818182,7,0,1,9,19,0,9,3.0,3.0,0.386,0.875,0.286,0.364,10.2,12.7,19.2,1.5,2.3,16.4,25.9,0.0,1.7,-1.0
758,/players/m/mcgruro01.html,2.0,3,0,1,SG,48.0,33.5,0.45299999999999996,0.8500000000000001,0.3805,0.56,0.8999999999999999,1.25,0.132,4.65,8.75,1.25,7.6,12.2,0.85,-0.2,107.3,106.5,0.48425,0,0,0,-100,26,1,2,4.0,0.0,0.25,0.0,0.0,0.0,0.0,26.9,0.0,0.0,0.0,0.0,10.8,0.0,-11.4,-2.0
759,/players/m/mcguido01.html,1.375,8,0,3,SF,74.5,29.0,0.40549999999999997,0.0,0.3335,0.5815,1.1,1.55,0.313,7.449999999999999,16.65,1.55,22.75,10.25,-0.04999999999999999,0.39999999999999997,107.30000000000001,111.6,0.37975000000000003,0,0,0,47,23,0,1,3.0,0.0,0.0,0.5,0.0,0.0,7.7,15.7,10.0,3.6,5.8,0.0,2.8,0.0,2.2,5.0
760,/players/m/mcilvji01.html,2.3333333333333335,3,0,1,C,67.5,3.0,0.4535,0.0,0.0,0.6175,0.75,0.15000000000000002,0.6505,7.45,15.15,0.95,16.700000000000003,8.65,0.09999999999999999,2.55,107.05000000000001,109.44999999999999,0.5098,0,0,0,32,23,0,2,5.0,0.0,0.571,0.5,0.0,0.286,4.0,4.2,0.0,1.9,6.5,11.3,14.2,0.0,-6.6,1.6
761,/players/m/mcinnje01.html,1.625,8,0,3,PG,24.0,3.0,0.421,0.6,0.35950000000000004,0.725,0.25,1.75,0.2065,2.2,3.65,1.65,18.3,22.2,0.1,-1.6,102.85,107.45,0.44242857142857145,0,0,0,37,23,0,1,7.0,0.0,0.346,0.75,0.0,0.154,5.9,8.3,28.7,1.1,0.8,17.8,15.5,0.0,-2.6,-0.9
762,/players/m/mckeyde01.html,5.0,3,0,1,SF,82.0,43.0,0.4965,0.25,0.352,0.7875000000000001,1.7,2.0,0.4095,6.95,13.3,1.9,14.55,17.950000000000003,3.55,0.45,110.85,108.35,0.5798181818181818,0,0,0,9,22,0,13,5.0,0.0,0.632,0.588,0.333,0.447,7.7,12.8,9.9,1.3,2.8,9.9,19.0,0.3,4.5,1.7
763,/players/m/mckieaa01.html,3.4,5,0,4,SG,63.0,46.5,0.4555,0.35,0.359,0.7245,0.9500000000000001,2.25,0.278,4.5,12.2,2.1500000000000004,13.0,17.65,1.4500000000000002,1.7,107.85,104.6,0.5147857142857143,0,0,0,17,23,0,10,3.0,0.0,0.571,0.0,0.5,0.0,0.0,8.1,5.2,4.6,0.0,0.0,18.8,0.1,0.7,2.4
764,/players/m/mckinal01.html,1.0,5,0,1,SF,43.0,2.5,0.51,0.4,0.34450000000000003,0.615,0.6000000000000001,0.25,0.1875,5.6,14.649999999999999,0.9,12.35,14.95,0.6,-0.8500000000000001,114.85,107.7,0.49349999999999994,0,0,0,-100,26,1,2,22.0,1.0,0.441,0.4,0.313,0.169,8.6,15.7,2.3,0.4,0.4,8.6,12.8,0.1,-3.1,-1.8
765,/players/m/mclaujo01.html,3.0,1,0,1,PG,40.5,2.0,0.45099999999999996,0.8,0.3705,0.7170000000000001,0.30000000000000004,4.0,0.17149999999999999,1.75,9.1,2.6500000000000004,15.2,14.75,0.8500000000000001,0.1,108.8,113.6,0.44000000000000006,0,0,0,-100,24,1,1,5.0,0.0,0.706,0.75,0.571,0.235,0.0,15.3,33.4,2.8,0.0,9.6,10.7,0.3,3.4,4.4
